"Date","Price","Open","High","Low","Vol.","Change %"
"29-06-2018","1,847.20","1,846.00","1,868.00","1,843.00","229.63K","-0.01%"
"28-06-2018","1,847.30","1,865.00","1,872.00","1,830.15","333.64K","-0.67%"
"27-06-2018","1,859.80","1,859.80","1,886.20","1,852.00","474.43K","0.38%"
"26-06-2018","1,852.70","1,821.00","1,862.00","1,821.00","1.07M","1.77%"
"25-06-2018","1,820.45","1,812.00","1,824.00","1,809.00","215.09K","0.48%"
"22-06-2018","1,811.80","1,828.80","1,829.00","1,803.25","200.19K","-0.44%"
"21-06-2018","1,819.85","1,830.00","1,834.00","1,818.00","184.98K","-0.35%"
"20-06-2018","1,826.30","1,833.00","1,836.60","1,823.00","204.01K","0.02%"
"19-06-2018","1,825.85","1,822.65","1,839.60","1,822.00","721.68K","-0.26%"
"18-06-2018","1,830.70","1,869.00","1,870.70","1,825.50","522.05K","-0.58%"
"15-06-2018","1,841.45","1,801.00","1,849.00","1,791.00","765.53K","2.75%"
"14-06-2018","1,792.25","1,839.00","1,840.00","1,785.00","313.38K","-1.75%"
"13-06-2018","1,824.20","1,815.00","1,832.00","1,800.00","353.96K","2.43%"
"12-06-2018","1,781.00","1,756.00","1,784.95","1,753.50","152.86K","1.74%"
"11-06-2018","1,750.60","1,747.00","1,763.45","1,742.80","58.16K","0.14%"
"08-06-2018","1,748.20","1,736.00","1,757.50","1,736.00","402.91K","0.78%"
"07-06-2018","1,734.60","1,725.40","1,748.50","1,725.40","118.91K","0.43%"
"06-06-2018","1,727.25","1,724.70","1,735.30","1,716.30","383.08K","0.35%"
"05-06-2018","1,721.20","1,745.00","1,752.60","1,713.45","104.70K","-1.34%"
"04-06-2018","1,744.55","1,751.70","1,752.00","1,712.90","242.61K","0.71%"
"01-06-2018","1,732.25","1,758.00","1,760.00","1,719.00","117.22K","-0.72%"
"31-05-2018","1,744.80","1,742.30","1,758.70","1,726.10","156.72K","-0.80%"
"30-05-2018","1,758.88","1,760.00","1,766.25","1,742.30","154.57K","-0.14%"
"29-05-2018","1,761.35","1,756.00","1,774.75","1,745.55","205.76K","0.54%"
"28-05-2018","1,751.90","1,800.55","1,809.00","1,744.00","263.16K","-2.39%"
"25-05-2018","1,794.72","1,809.50","1,837.00","1,786.40","169.15K","-0.43%"
"24-05-2018","1,802.40","1,750.00","1,807.50","1,750.00","192.39K","3.08%"
"23-05-2018","1,748.53","1,764.00","1,772.47","1,741.40","90.69K","-0.31%"
"22-05-2018","1,754.03","1,779.00","1,787.50","1,747.50","103.53K","-1.40%"
"21-05-2018","1,778.97","1,760.00","1,795.92","1,755.00","136.67K","1.59%"
"18-05-2018","1,751.17","1,744.92","1,759.00","1,731.25","52.17K","0.28%"
"17-05-2018","1,746.35","1,757.92","1,764.90","1,737.50","96.27K","-0.08%"
"16-05-2018","1,747.78","1,740.00","1,754.97","1,737.50","58.25K","0.38%"
"15-05-2018","1,741.22","1,727.00","1,747.25","1,718.45","79.15K","1.33%"
"14-05-2018","1,718.38","1,732.00","1,739.92","1,708.00","603.79K","-0.69%"
"11-05-2018","1,730.30","1,727.50","1,743.75","1,723.20","70.34K","0.23%"
"10-05-2018","1,726.38","1,745.50","1,754.72","1,723.00","123.64K","-1.04%"
"09-05-2018","1,744.53","1,724.50","1,747.22","1,721.50","99.59K","1.39%"
"08-05-2018","1,720.53","1,716.00","1,743.97","1,699.42","202.56K","0.39%"
"07-05-2018","1,713.85","1,741.12","1,745.00","1,710.05","126.84K","-1.53%"
"04-05-2018","1,740.42","1,741.00","1,752.00","1,735.65","93.99K","-0.05%"
"03-05-2018","1,741.33","1,751.00","1,763.92","1,737.50","145.04K","-0.43%"
"02-05-2018","1,748.90","1,766.50","1,780.00","1,737.80","129.71K","-0.95%"
"30-04-2018","1,765.70","1,727.50","1,773.50","1,719.10","184.79K","2.22%"
"27-04-2018","1,727.40","1,770.00","1,771.58","1,724.65","214.91K","-2.42%"
"26-04-2018","1,770.17","1,735.50","1,780.00","1,734.50","302.00K","2.09%"
"25-04-2018","1,733.95","1,692.50","1,740.75","1,683.00","443.87K","2.43%"
"24-04-2018","1,692.83","1,706.47","1,721.75","1,672.95","390.99K","-0.86%"
"23-04-2018","1,707.60","1,714.50","1,778.50","1,700.00","1.01M","0.26%"
"20-04-2018","1,703.20","1,625.10","1,710.62","1,622.50","1.54M","6.76%"
"19-04-2018","1,595.33","1,587.50","1,607.50","1,583.15","204.14K","0.99%"
"18-04-2018","1,579.75","1,586.47","1,594.90","1,573.65","104.79K","-0.20%"
"17-04-2018","1,582.95","1,595.00","1,595.00","1,574.65","92.72K","-0.59%"
"16-04-2018","1,592.40","1,566.00","1,599.50","1,554.03","235.73K","1.07%"
"13-04-2018","1,575.50","1,574.50","1,619.00","1,565.55","283.87K","0.44%"
"12-04-2018","1,568.65","1,507.75","1,575.00","1,505.08","1.84M","4.04%"
"11-04-2018","1,507.75","1,475.00","1,513.45","1,473.60","184.91K","2.85%"
"10-04-2018","1,465.92","1,469.50","1,477.92","1,462.55","59.98K","0.37%"
"09-04-2018","1,460.58","1,475.00","1,481.50","1,457.50","46.45K","-0.97%"
"06-04-2018","1,474.85","1,470.50","1,480.67","1,463.50","42.41K","-0.25%"
"05-04-2018","1,478.58","1,457.78","1,481.00","1,457.78","130.19K","1.72%"
"04-04-2018","1,453.53","1,461.50","1,466.65","1,445.97","75.23K","-0.04%"
"03-04-2018","1,454.05","1,450.00","1,463.58","1,446.50","68.60K","0.18%"
"02-04-2018","1,451.45","1,422.50","1,455.00","1,422.50","101.47K","1.88%"
"28-03-2018","1,424.65","1,419.50","1,437.00","1,413.78","164.11K","0.26%"
"27-03-2018","1,420.92","1,410.05","1,434.50","1,410.05","75.91K","1.02%"
"26-03-2018","1,406.53","1,408.35","1,411.45","1,391.15","296.36K","-0.12%"
"23-03-2018","1,408.22","1,403.35","1,415.50","1,400.00","193.70K","-0.48%"
"22-03-2018","1,414.97","1,428.00","1,435.00","1,412.50","97.27K","-0.86%"
"21-03-2018","1,427.30","1,430.12","1,441.00","1,422.50","199.52K","-0.16%"
"20-03-2018","1,429.58","1,413.72","1,435.00","1,410.35","107.41K","1.07%"
"19-03-2018","1,414.42","1,420.35","1,422.50","1,410.03","222.38K","0.12%"
"16-03-2018","1,412.75","1,434.38","1,435.00","1,402.50","262.18K","-1.52%"
"15-03-2018","1,434.58","1,445.58","1,451.20","1,428.83","325.63K","-0.59%"
"14-03-2018","1,443.05","1,448.00","1,462.50","1,437.53","271.42K","-0.22%"
"13-03-2018","1,446.22","1,464.00","1,464.50","1,442.05","4.40M","-5.22%"
"12-03-2018","1,525.92","1,517.50","1,540.00","1,517.50","142.19K","0.57%"
"09-03-2018","1,517.25","1,507.00","1,529.97","1,489.28","210.21K","1.10%"
"08-03-2018","1,500.75","1,530.00","1,530.00","1,491.95","113.72K","-0.92%"
"07-03-2018","1,514.62","1,527.50","1,544.88","1,512.12","162.10K","-0.67%"
"06-03-2018","1,524.90","1,566.50","1,566.50","1,515.33","98.62K","-1.76%"
"05-03-2018","1,552.15","1,534.50","1,556.22","1,518.03","221.63K","2.21%"
"01-03-2018","1,518.55","1,520.50","1,530.00","1,510.97","56.56K","-0.04%"
"28-02-2018","1,519.12","1,520.00","1,531.17","1,511.67","202.69K","-0.16%"
"27-02-2018","1,521.62","1,524.97","1,538.90","1,517.50","95.54K","0.26%"
"26-02-2018","1,517.62","1,539.05","1,542.38","1,513.50","99.87K","-1.35%"
"23-02-2018","1,538.45","1,521.00","1,550.00","1,498.03","593.34K","1.20%"
"22-02-2018","1,520.20","1,522.50","1,538.97","1,511.28","149.41K","-0.09%"
"21-02-2018","1,521.53","1,480.50","1,530.00","1,480.50","249.97K","3.33%"
"20-02-2018","1,472.53","1,465.00","1,491.72","1,464.55","82.03K","0.70%"
"19-02-2018","1,462.28","1,470.00","1,476.22","1,449.20","167.34K","-0.43%"
"16-02-2018","1,468.60","1,462.50","1,499.50","1,462.00","608.62K","0.39%"
"15-02-2018","1,462.88","1,464.50","1,471.25","1,453.30","101.49K","0.53%"
"14-02-2018","1,455.22","1,482.50","1,487.00","1,447.12","111.85K","-1.94%"
"12-02-2018","1,483.95","1,504.00","1,509.00","1,478.00","2.39M","-0.15%"
"09-02-2018","1,486.15","1,480.00","1,495.88","1,450.00","118.20K","0.20%"
"08-02-2018","1,483.12","1,485.50","1,513.38","1,478.60","2.54M","0.37%"
"07-02-2018","1,477.67","1,507.50","1,522.00","1,475.00","251.90K","-1.34%"
"06-02-2018","1,497.67","1,515.00","1,538.92","1,492.90","1.04M","-3.58%"
"05-02-2018","1,553.25","1,555.50","1,592.95","1,539.17","462.52K","-1.35%"
"02-02-2018","1,574.58","1,557.50","1,595.00","1,552.83","510.20K","0.33%"
"01-02-2018","1,569.45","1,560.00","1,594.50","1,545.78","127.46K","0.87%"
"31-01-2018","1,555.88","1,565.50","1,573.55","1,550.50","301.58K","-1.33%"
"30-01-2018","1,576.85","1,559.50","1,599.62","1,559.50","88.73K","-1.30%"
"29-01-2018","1,597.55","1,559.03","1,612.00","1,559.00","159.37K","2.48%"
"25-01-2018","1,558.92","1,590.00","1,590.50","1,540.00","174.44K","-1.79%"
"24-01-2018","1,587.30","1,550.00","1,627.40","1,540.00","762.35K","2.30%"
"23-01-2018","1,551.55","1,557.50","1,568.88","1,546.30","614.35K","-0.32%"
"22-01-2018","1,556.58","1,478.00","1,565.00","1,462.00","443.89K","5.36%"
"19-01-2018","1,477.38","1,460.00","1,489.50","1,451.53","109.43K","1.53%"
"18-01-2018","1,455.05","1,447.50","1,462.50","1,433.30","105.90K","0.72%"
"17-01-2018","1,444.72","1,428.55","1,462.50","1,428.50","305.87K","1.35%"
"16-01-2018","1,425.42","1,374.10","1,430.00","1,374.10","277.77K","3.77%"
"15-01-2018","1,373.60","1,395.00","1,401.53","1,368.08","65.00K","-0.93%"
"12-01-2018","1,386.45","1,406.50","1,406.50","1,372.00","171.89K","-0.56%"
"11-01-2018","1,394.20","1,403.60","1,410.00","1,390.95","140.63K","-0.67%"
"10-01-2018","1,403.55","1,356.00","1,408.00","1,348.72","196.24K","3.64%"
"09-01-2018","1,354.22","1,355.00","1,361.65","1,339.45","83.55K","0.03%"
"08-01-2018","1,353.88","1,347.50","1,360.67","1,340.72","56.75K","0.87%"
"05-01-2018","1,342.22","1,325.50","1,347.00","1,325.50","98.28K","1.31%"
"04-01-2018","1,324.90","1,330.00","1,330.00","1,320.20","29.22K","0.55%"
"03-01-2018","1,317.60","1,317.00","1,332.03","1,315.08","40.08K","0.05%"
"02-01-2018","1,316.88","1,321.47","1,338.72","1,311.35","45.57K","-0.79%"
"01-01-2018","1,327.33","1,344.90","1,346.25","1,321.42","72.20K","-1.69%"
"29-12-2017","1,350.20","1,307.50","1,355.85","1,307.50","187.11K","2.72%"
"28-12-2017","1,314.42","1,301.50","1,325.00","1,300.60","64.40K","0.30%"
"27-12-2017","1,310.53","1,318.05","1,328.97","1,305.53","31.99K","-0.82%"
"26-12-2017","1,321.40","1,337.53","1,344.00","1,317.50","133.14K","0.11%"
"22-12-2017","1,319.90","1,300.00","1,329.95","1,295.00","181.64K","1.76%"
"21-12-2017","1,297.05","1,295.00","1,303.45","1,278.35","34.05K","0.24%"
"20-12-2017","1,294.00","1,285.00","1,296.00","1,270.00","313.91K","0.50%"
"19-12-2017","1,287.53","1,285.00","1,298.70","1,283.75","52.88K","-0.08%"
"18-12-2017","1,288.50","1,266.50","1,292.60","1,248.45","88.08K","1.14%"
"15-12-2017","1,273.92","1,280.00","1,293.65","1,270.17","70.53K","-0.42%"
"14-12-2017","1,279.28","1,310.12","1,315.00","1,265.50","113.42K","-2.62%"
"13-12-2017","1,313.65","1,297.55","1,323.78","1,297.55","55.85K","0.50%"
"12-12-2017","1,307.08","1,328.03","1,329.55","1,302.55","63.78K","-1.58%"
"11-12-2017","1,328.00","1,302.50","1,333.50","1,302.50","33.81K","2.11%"
"08-12-2017","1,300.50","1,308.50","1,322.00","1,297.53","38.39K","-0.64%"
"07-12-2017","1,308.83","1,315.72","1,322.28","1,307.53","34.67K","-0.52%"
"06-12-2017","1,315.72","1,317.00","1,320.00","1,306.95","19.52K","-0.09%"
"05-12-2017","1,316.90","1,310.00","1,324.50","1,310.00","23.44K","0.02%"
"04-12-2017","1,316.67","1,313.50","1,329.30","1,301.85","35.03K","0.11%"
"01-12-2017","1,315.28","1,318.50","1,334.47","1,312.50","48.62K","-0.14%"
"30-11-2017","1,317.12","1,329.00","1,334.28","1,312.50","36.50K","-0.91%"
"29-11-2017","1,329.28","1,339.90","1,346.15","1,325.50","27.62K","-0.98%"
"28-11-2017","1,342.45","1,343.50","1,348.75","1,336.12","164.75K","-0.08%"
"27-11-2017","1,343.53","1,338.50","1,345.70","1,332.60","35.47K","-0.06%"
"24-11-2017","1,344.38","1,337.00","1,353.00","1,337.00","42.35K","0.22%"
"23-11-2017","1,341.38","1,342.05","1,347.12","1,336.33","33.17K","-0.02%"
"22-11-2017","1,341.60","1,335.00","1,354.70","1,335.00","147.48K","0.24%"
"21-11-2017","1,338.33","1,352.38","1,352.38","1,335.00","32.31K","-1.04%"
"20-11-2017","1,352.33","1,359.05","1,362.83","1,348.47","48.44K","-0.20%"
"17-11-2017","1,355.05","1,379.50","1,379.50","1,353.00","30.14K","-1.33%"
"16-11-2017","1,373.30","1,353.50","1,380.50","1,345.00","132.36K","1.49%"
"15-11-2017","1,353.08","1,357.50","1,374.97","1,351.40","49.18K","-0.39%"
"14-11-2017","1,358.38","1,379.00","1,379.00","1,353.28","59.44K","-1.53%"
"13-11-2017","1,379.45","1,351.50","1,387.00","1,350.00","134.73K","2.06%"
"10-11-2017","1,351.65","1,358.50","1,364.97","1,347.75","18.13K","-1.12%"
"09-11-2017","1,366.92","1,375.00","1,375.00","1,356.78","62.78K","0.12%"
"08-11-2017","1,365.22","1,364.00","1,376.55","1,359.83","61.18K","0.82%"
"07-11-2017","1,354.17","1,335.50","1,371.80","1,334.00","232.09K","1.55%"
"06-11-2017","1,333.50","1,305.00","1,336.47","1,305.00","74.32K","2.08%"
"03-11-2017","1,306.35","1,315.00","1,317.50","1,302.12","35.90K","-0.50%"
"02-11-2017","1,312.90","1,293.25","1,335.00","1,293.25","80.88K","0.90%"
"01-11-2017","1,301.25","1,311.00","1,311.00","1,290.55","50.71K","-0.53%"
"31-10-2017","1,308.15","1,297.53","1,317.45","1,297.53","71.60K","0.13%"
"30-10-2017","1,306.50","1,290.00","1,309.00","1,290.00","85.51K","1.31%"
"27-10-2017","1,289.60","1,272.50","1,295.00","1,267.20","59.32K","1.42%"
"26-10-2017","1,271.50","1,280.00","1,283.20","1,262.80","47.86K","-0.73%"
"25-10-2017","1,280.88","1,291.00","1,305.50","1,279.38","26.31K","-0.73%"
"24-10-2017","1,290.30","1,305.00","1,309.50","1,285.22","29.19K","-0.21%"
"23-10-2017","1,292.97","1,290.50","1,312.53","1,277.50","182.86K","0.19%"
"19-10-2017","1,290.47","1,294.53","1,297.47","1,285.42","10.29K","-0.31%"
"18-10-2017","1,294.53","1,295.00","1,305.95","1,290.00","32.27K","-0.22%"
"17-10-2017","1,297.42","1,293.00","1,306.47","1,290.55","62.33K","0.38%"
"16-10-2017","1,292.55","1,278.38","1,295.00","1,278.00","85.99K","1.11%"
"13-10-2017","1,278.38","1,274.95","1,302.80","1,262.50","187.03K","0.32%"
"12-10-2017","1,274.28","1,250.53","1,277.50","1,250.53","373.75K","1.92%"
"11-10-2017","1,250.25","1,230.00","1,256.67","1,228.85","254.37K","1.66%"
"10-10-2017","1,229.78","1,230.00","1,235.30","1,226.05","288.74K","0.29%"
"09-10-2017","1,226.28","1,224.00","1,233.50","1,221.30","40.92K","0.30%"
"06-10-2017","1,222.58","1,214.00","1,227.03","1,213.80","48.42K","0.62%"
"05-10-2017","1,215.08","1,221.00","1,221.28","1,212.50","224.57K","-0.51%"
"04-10-2017","1,221.28","1,235.00","1,235.00","1,214.50","264.88K","-0.18%"
"03-10-2017","1,223.53","1,217.50","1,227.72","1,214.00","332.91K","0.41%"
"29-09-2017","1,218.50","1,239.22","1,241.72","1,210.33","190.73K","-1.67%"
"28-09-2017","1,239.22","1,247.50","1,255.53","1,226.42","215.70K","-0.47%"
"27-09-2017","1,245.08","1,245.00","1,253.97","1,237.05","662.11K","0.62%"
"26-09-2017","1,237.45","1,254.10","1,263.00","1,234.00","124.21K","-1.33%"
"25-09-2017","1,254.10","1,264.40","1,266.50","1,247.50","86.23K","0.23%"
"22-09-2017","1,251.17","1,262.50","1,262.95","1,247.60","51.00K","-0.93%"
"21-09-2017","1,262.92","1,243.75","1,269.85","1,239.97","59.75K","1.34%"
"20-09-2017","1,246.20","1,249.15","1,252.50","1,239.03","35.93K","-0.24%"
"19-09-2017","1,249.15","1,249.53","1,251.67","1,246.25","26.64K","-0.03%"
"18-09-2017","1,249.53","1,253.50","1,258.45","1,245.55","44.66K","0.02%"
"15-09-2017","1,249.28","1,246.00","1,257.22","1,243.80","96.16K","0.54%"
"14-09-2017","1,242.53","1,245.00","1,248.72","1,236.50","70.87K","-0.12%"
"13-09-2017","1,244.05","1,250.00","1,264.03","1,237.67","125.99K","0.05%"
"12-09-2017","1,243.40","1,232.50","1,247.22","1,228.50","52.03K","0.94%"
"11-09-2017","1,231.78","1,237.00","1,240.28","1,228.10","99.42K","-0.27%"
"08-09-2017","1,235.08","1,231.50","1,237.50","1,226.97","56.13K","0.46%"
"07-09-2017","1,229.47","1,228.00","1,233.50","1,226.17","37.99K","0.10%"
"06-09-2017","1,228.22","1,235.00","1,237.47","1,226.00","28.76K","-0.86%"
"05-09-2017","1,238.83","1,228.90","1,241.25","1,220.00","55.21K","0.81%"
"04-09-2017","1,228.90","1,228.22","1,231.38","1,220.10","125.54K","-0.22%"
"01-09-2017","1,231.60","1,237.50","1,238.50","1,220.00","77.23K","-1.34%"
"31-08-2017","1,248.38","1,246.00","1,250.00","1,234.00","456.56K","0.40%"
"30-08-2017","1,243.38","1,243.75","1,245.72","1,230.50","39.94K","0.48%"
"29-08-2017","1,237.47","1,242.92","1,246.95","1,233.00","35.54K","-0.44%"
"28-08-2017","1,242.92","1,248.00","1,250.97","1,232.00","42.87K","-0.38%"
"24-08-2017","1,247.65","1,237.65","1,257.50","1,237.65","27.69K","0.09%"
"23-08-2017","1,246.50","1,250.00","1,260.00","1,237.83","25.54K","-0.12%"
"22-08-2017","1,248.03","1,259.95","1,269.00","1,245.50","36.04K","-1.00%"
"21-08-2017","1,260.70","1,256.42","1,271.00","1,247.50","71.41K","0.34%"
"18-08-2017","1,256.42","1,237.50","1,273.22","1,235.47","283.87K","1.32%"
"17-08-2017","1,240.08","1,250.00","1,250.00","1,231.00","43.28K","-0.44%"
"16-08-2017","1,245.53","1,248.50","1,273.50","1,233.42","72.66K","0.89%"
"14-08-2017","1,234.58","1,250.50","1,252.80","1,230.03","28.98K","-1.00%"
"11-08-2017","1,247.00","1,257.00","1,266.65","1,242.50","76.95K","-0.69%"
"10-08-2017","1,255.62","1,249.20","1,260.00","1,243.25","47.26K","0.37%"
"09-08-2017","1,250.97","1,247.97","1,260.72","1,247.55","36.89K","0.17%"
"08-08-2017","1,248.90","1,262.50","1,263.00","1,243.00","41.58K","-0.27%"
"07-08-2017","1,252.30","1,261.00","1,261.38","1,242.00","62.02K","-0.72%"
"04-08-2017","1,261.38","1,245.00","1,264.00","1,243.72","58.68K","1.33%"
"03-08-2017","1,244.78","1,239.50","1,250.72","1,236.00","907.19K","0.90%"
"02-08-2017","1,233.67","1,249.50","1,250.92","1,229.00","42.53K","-1.30%"
"01-08-2017","1,249.97","1,247.03","1,259.45","1,244.15","52.06K","0.24%"
"31-07-2017","1,247.03","1,235.00","1,258.00","1,232.45","84.85K","0.46%"
"28-07-2017","1,241.38","1,239.70","1,244.28","1,221.92","85.06K","-0.06%"
"27-07-2017","1,242.17","1,275.00","1,291.85","1,234.53","119.98K","-2.76%"
"26-07-2017","1,277.40","1,277.50","1,286.50","1,273.50","75.25K","-0.62%"
"25-07-2017","1,285.33","1,265.00","1,290.00","1,258.85","103.05K","1.50%"
"24-07-2017","1,266.33","1,240.00","1,269.60","1,239.95","115.19K","1.68%"
"21-07-2017","1,245.45","1,222.60","1,249.50","1,219.90","87.09K","1.87%"
"20-07-2017","1,222.60","1,225.00","1,228.70","1,215.50","46.18K","-0.21%"
"19-07-2017","1,225.22","1,209.00","1,228.95","1,208.65","83.80K","1.88%"
"18-07-2017","1,202.62","1,198.50","1,220.00","1,198.50","177.07K","0.40%"
"17-07-2017","1,197.85","1,200.00","1,210.33","1,192.00","69.14K","-0.13%"
"14-07-2017","1,199.40","1,194.50","1,211.33","1,188.05","420.10K","-1.85%"
"13-07-2017","1,222.03","1,224.95","1,235.50","1,213.55","136.91K","0.20%"
"12-07-2017","1,219.55","1,243.97","1,244.00","1,215.65","91.51K","-1.33%"
"11-07-2017","1,235.95","1,219.40","1,256.70","1,213.42","289.63K","1.27%"
"10-07-2017","1,220.42","1,166.50","1,226.00","1,166.50","1.35M","4.66%"
"07-07-2017","1,166.10","1,177.30","1,178.00","1,162.50","109.82K","-0.54%"
"06-07-2017","1,172.40","1,175.03","1,180.65","1,170.00","62.27K","-0.55%"
"05-07-2017","1,178.88","1,182.00","1,182.00","1,173.15","41.57K","-0.26%"
"04-07-2017","1,182.00","1,186.70","1,190.70","1,175.55","56.18K","-0.40%"
"03-07-2017","1,186.70","1,182.00","1,191.47","1,172.75","72.37K","0.38%"
"30-06-2017","1,182.17","1,165.00","1,188.92","1,163.00","109.47K","1.27%"
"29-06-2017","1,167.33","1,176.50","1,185.40","1,162.50","80.97K","-0.70%"
"28-06-2017","1,175.60","1,172.50","1,179.15","1,167.58","82.85K","0.23%"
"27-06-2017","1,172.95","1,179.38","1,193.17","1,167.50","95.60K","-0.63%"
"23-06-2017","1,180.33","1,201.50","1,206.50","1,176.50","93.47K","-1.47%"
"22-06-2017","1,197.88","1,205.00","1,215.05","1,194.45","115.52K","-0.43%"
"21-06-2017","1,203.03","1,220.50","1,220.50","1,199.00","92.26K","-1.45%"
"20-06-2017","1,220.75","1,214.97","1,222.50","1,191.55","78.89K","0.39%"
"19-06-2017","1,215.95","1,204.25","1,221.42","1,203.28","96.26K","1.44%"
"16-06-2017","1,198.72","1,205.55","1,217.45","1,194.75","145.62K","-0.57%"
"15-06-2017","1,205.55","1,232.53","1,234.97","1,203.03","155.36K","-2.42%"
"14-06-2017","1,235.40","1,225.03","1,238.50","1,225.03","127.56K","0.71%"
"13-06-2017","1,226.70","1,233.12","1,241.22","1,225.00","116.03K","-1.47%"
"12-06-2017","1,244.95","1,250.00","1,257.00","1,236.20","1.67M","-0.81%"
"09-06-2017","1,255.12","1,258.00","1,272.75","1,244.50","205.78K","-0.45%"
"08-06-2017","1,260.75","1,305.00","1,305.00","1,258.85","362.41K","-3.59%"
"07-06-2017","1,307.67","1,350.00","1,350.00","1,290.50","390.80K","-2.97%"
"06-06-2017","1,347.70","1,322.00","1,353.70","1,315.00","307.38K","3.63%"
"05-06-2017","1,300.53","1,282.50","1,310.00","1,280.00","144.42K","1.53%"
"02-06-2017","1,280.92","1,271.12","1,294.50","1,271.12","83.94K","0.43%"
"01-06-2017","1,275.42","1,265.00","1,281.10","1,265.00","94.29K","0.26%"
"31-05-2017","1,272.17","1,265.50","1,285.78","1,264.53","100.23K","-0.29%"
"30-05-2017","1,275.85","1,286.42","1,287.50","1,262.80","97.59K","-0.77%"
"29-05-2017","1,285.75","1,289.50","1,297.92","1,281.15","100.13K","-0.30%"
"26-05-2017","1,289.65","1,312.00","1,318.00","1,285.53","693.93K","-1.55%"
"25-05-2017","1,309.97","1,286.00","1,316.50","1,283.78","790.94K","2.43%"
"24-05-2017","1,278.90","1,261.22","1,285.00","1,261.22","274.38K","1.48%"
"23-05-2017","1,260.22","1,264.75","1,280.30","1,257.00","99.18K","-0.35%"
"22-05-2017","1,264.65","1,253.50","1,275.00","1,253.50","96.51K","0.90%"
"19-05-2017","1,253.40","1,273.00","1,275.00","1,242.60","106.25K","-1.08%"
"18-05-2017","1,267.05","1,225.50","1,282.88","1,221.53","576.31K","3.38%"
