"Date","Price","Open","High","Low","Vol.","Change %"
"04-09-2013","386.04","379.46","389.41","378.95","8.98M","2.60%"
"03-09-2013","376.24","380.99","383.78","374.14","6.27M","-1.69%"
"02-09-2013","382.71","381.62","387.88","380.07","5.13M","-0.64%"
"30-08-2013","385.19","383.47","387.30","376.71","12.68M","0.04%"
"29-08-2013","385.03","380.74","387.80","379.62","20.09M","-0.38%"
"28-08-2013","386.48","378.51","388.18","378.51","14.33M","1.97%"
"27-08-2013","379.01","376.03","381.98","376.01","8.53M","0.84%"
"26-08-2013","375.87","374.53","378.24","373.11","5.57M","1.00%"
"23-08-2013","372.15","372.68","374.53","369.86","5.50M","-0.64%"
"22-08-2013","374.56","370.69","376.58","367.59","10.97M","2.08%"
"21-08-2013","366.94","371.41","371.41","362.40","7.53M","-1.59%"
"20-08-2013","372.88","374.54","374.66","369.89","10.36M","0.05%"
"19-08-2013","372.68","370.83","375.40","365.98","5.26M","0.89%"
"16-08-2013","369.38","374.54","377.01","368.05","12.09M","-2.97%"
"14-08-2013","380.70","380.74","383.83","377.34","9.21M","-0.45%"
"13-08-2013","382.43","373.06","383.72","373.05","10.33M","2.60%"
"12-08-2013","372.73","369.08","374.54","368.46","7.59M","1.38%"
"08-08-2013","367.66","364.62","369.33","364.62","5.77M","0.04%"
"07-08-2013","367.51","368.96","372.41","366.01","6.50M","-0.80%"
"06-08-2013","370.49","373.05","373.55","365.99","10.03M","-0.72%"
"05-08-2013","373.18","371.91","375.16","371.62","8.50M","0.01%"
"02-08-2013","373.15","370.20","374.54","369.71","11.96M","1.15%"
"01-08-2013","368.91","370.57","371.46","366.69","8.69M","0.17%"
"31-07-2013","368.29","368.21","371.02","363.15","11.81M","0.47%"
"30-07-2013","366.56","363.50","368.71","363.50","6.34M","1.18%"
"29-07-2013","362.29","360.90","365.11","360.90","4.36M","0.27%"
"26-07-2013","361.31","363.38","366.23","359.98","6.90M","-0.07%"
"25-07-2013","361.55","360.77","365.28","359.78","7.18M","0.23%"
"24-07-2013","360.72","357.18","363.01","357.18","4.88M","0.23%"
"23-07-2013","359.90","358.42","361.78","358.42","6.17M","0.88%"
"22-07-2013","356.77","350.01","359.02","349.98","6.75M","1.03%"
"19-07-2013","353.14","347.63","355.32","347.63","16.40M","1.67%"
"18-07-2013","347.35","341.55","349.42","339.67","13.08M","1.81%"
"17-07-2013","341.16","338.78","342.09","338.78","6.58M","0.81%"
"16-07-2013","338.42","335.11","343.61","332.50","6.30M","-0.51%"
"15-07-2013","340.15","345.40","346.01","338.36","12.87M","-2.19%"
"12-07-2013","347.78","344.92","360.35","341.05","52.87M","10.91%"
"11-07-2013","313.56","314.39","317.92","311.26","15.70M","1.09%"
"10-07-2013","310.19","310.67","312.53","309.18","6.87M","0.12%"
"09-07-2013","309.83","307.69","311.79","307.69","8.61M","1.22%"
"08-07-2013","306.10","308.19","309.30","305.15","5.42M","0.49%"
"05-07-2013","304.62","305.96","308.01","302.45","4.34M","-0.48%"
"04-07-2013","306.08","301.74","306.97","300.13","5.21M","2.64%"
"03-07-2013","298.20","297.77","304.08","296.73","5.35M","0.02%"
"02-07-2013","298.14","303.61","305.53","297.65","5.11M","-1.92%"
"01-07-2013","303.97","306.20","306.76","302.74","4.21M","-1.92%"
"28-06-2013","309.91","306.48","311.01","300.62","11.71M","0.65%"
"27-06-2013","307.92","300.25","310.04","299.21","10.67M","3.48%"
"26-06-2013","297.57","296.61","299.46","294.13","5.57M","1.07%"
"25-06-2013","294.41","295.17","296.02","290.83","5.79M","-0.27%"
"24-06-2013","295.22","297.96","298.05","291.68","7.34M","-1.58%"
"21-06-2013","299.97","294.00","301.62","294.00","6.16M","2.10%"
"20-06-2013","293.81","301.12","303.60","290.55","6.80M","-2.84%"
"19-06-2013","302.40","303.35","303.69","298.55","5.84M","-0.34%"
"18-06-2013","303.42","301.37","305.09","300.71","4.28M","0.99%"
"17-06-2013","300.45","299.07","300.87","297.01","2.72M","1.15%"
"14-06-2013","297.02","296.62","298.76","294.81","5.58M","0.63%"
"13-06-2013","295.15","300.62","300.75","294.55","4.15M","-1.71%"
"12-06-2013","300.29","305.37","310.84","299.24","5.93M","-2.19%"
"11-06-2013","307.01","308.81","311.85","305.81","5.96M","-0.45%"
"10-06-2013","308.41","305.09","309.80","304.74","4.29M","1.63%"
"07-06-2013","303.45","300.75","306.69","300.13","6.62M","0.71%"
"06-06-2013","301.32","303.85","304.42","299.62","7.51M","-1.28%"
"05-06-2013","305.24","307.57","308.83","304.47","5.08M","-1.39%"
"04-06-2013","309.54","308.81","312.46","305.53","11.71M","-0.72%"
"03-06-2013","311.80","313.15","325.55","306.97","33.22M","4.25%"
"31-05-2013","299.10","290.45","301.98","290.45","18.50M","3.00%"
"30-05-2013","290.39","289.40","291.28","287.29","6.34M","-0.46%"
"29-05-2013","291.74","293.93","296.53","289.34","5.17M","-0.58%"
"28-05-2013","293.45","293.93","295.17","291.90","4.23M","-0.28%"
"27-05-2013","294.26","290.35","295.91","289.00","3.33M","1.05%"
"24-05-2013","291.19","292.88","295.79","289.46","3.69M","-0.51%"
"23-05-2013","292.67","294.67","300.03","292.21","5.10M","-1.06%"
"22-05-2013","295.82","297.65","301.74","294.95","6.25M","-0.51%"
"21-05-2013","297.35","293.95","299.76","293.55","5.66M","1.08%"
"20-05-2013","294.18","290.95","295.54","290.70","8.76M","0.86%"
"17-05-2013","291.66","289.82","293.80","289.59","6.43M","0.82%"
"16-05-2013","289.29","291.88","292.66","286.89","6.99M","-1.18%"
"15-05-2013","292.74","291.82","294.26","291.12","8.89M","0.44%"
"14-05-2013","291.45","289.87","294.03","289.87","4.48M","0.44%"
"13-05-2013","290.16","292.07","292.95","289.00","5.01M","-0.95%"
"11-05-2013","292.93","292.70","293.93","291.58","206.43K","-0.40%"
"10-05-2013","294.12","292.95","295.79","292.33","4.53M","0.43%"
"09-05-2013","292.86","291.68","293.79","291.45","4.56M","0.46%"
"08-05-2013","291.53","293.31","295.17","289.96","7.28M","0.08%"
"07-05-2013","291.30","291.45","292.07","288.31","6.98M","0.33%"
"06-05-2013","290.34","287.11","290.83","287.11","6.00M","1.44%"
"03-05-2013","286.23","284.84","288.22","282.54","9.12M","0.93%"
"02-05-2013","283.60","277.31","284.18","277.31","9.38M","2.29%"
"30-04-2013","277.24","277.06","278.10","275.60","8.84M","0.27%"
"29-04-2013","276.48","273.59","278.90","271.11","8.97M","0.78%"
"26-04-2013","274.33","275.34","277.53","273.15","11.13M","-0.71%"
"25-04-2013","276.28","278.80","279.04","275.71","13.76M","-1.53%"
"23-04-2013","280.56","279.04","281.60","278.35","7.87M","0.79%"
"22-04-2013","278.37","284.20","284.38","275.76","15.40M","-2.23%"
"18-04-2013","284.71","283.56","288.10","282.93","13.22M","0.52%"
"17-04-2013","283.24","285.24","286.73","279.04","15.15M","-0.54%"
"16-04-2013","284.78","287.60","288.47","283.63","14.30M","-1.83%"
"15-04-2013","290.09","284.00","292.31","273.34","66.56M","1.85%"
"12-04-2013","284.83","325.56","325.56","281.36","98.03M","-21.26%"
"11-04-2013","361.73","355.50","364.07","351.58","17.02M","3.59%"
"10-04-2013","349.20","347.63","350.70","344.31","6.55M","1.78%"
"09-04-2013","343.08","351.42","352.09","341.83","10.84M","-2.31%"
"08-04-2013","351.21","353.46","356.39","350.63","3.72M","-1.18%"
"05-04-2013","355.42","357.05","359.53","353.46","4.37M","-0.49%"
"04-04-2013","357.18","365.24","365.75","356.19","7.50M","-2.98%"
"03-04-2013","368.15","365.72","372.00","365.61","8.36M","-0.02%"
"02-04-2013","368.22","363.38","370.78","361.50","9.72M","0.84%"
"01-04-2013","365.14","360.99","366.30","360.99","7.42M","1.90%"
"28-03-2013","358.34","355.32","359.28","353.60","12.35M","1.22%"
"26-03-2013","354.02","352.84","355.89","351.47","3.42M","0.06%"
"25-03-2013","353.80","352.86","355.32","351.30","5.04M","-0.36%"
"22-03-2013","355.09","353.45","356.62","350.98","7.37M","-0.33%"
"21-03-2013","356.28","357.55","358.97","354.94","9.94M","0.25%"
"20-03-2013","355.40","355.29","356.52","350.67","8.99M","0.34%"
"19-03-2013","354.20","356.56","357.95","352.35","11.98M","-0.17%"
"18-03-2013","354.79","355.47","358.42","353.58","6.45M","-0.61%"
"15-03-2013","356.96","356.72","361.10","355.69","7.26M","0.15%"
"14-03-2013","356.44","355.44","358.28","352.58","8.33M","0.37%"
"13-03-2013","355.12","358.42","358.42","353.47","10.73M","-1.87%"
"12-03-2013","361.90","364.62","365.20","361.14","5.71M","-0.94%"
"11-03-2013","365.33","369.80","370.82","363.38","4.87M","-0.83%"
"08-03-2013","368.37","370.57","370.69","366.76","6.16M","-1.14%"
"07-03-2013","372.60","369.73","373.27","369.58","13.72M","1.15%"
"06-03-2013","368.35","365.49","369.17","362.91","12.21M","1.67%"
"05-03-2013","362.30","362.70","364.54","361.30","7.17M","0.62%"
"04-03-2013","360.08","362.88","364.93","356.20","10.11M","-0.36%"
"01-03-2013","361.37","361.39","367.27","358.66","8.41M","0.24%"
"28-02-2013","360.52","361.55","364.10","357.85","11.81M","-0.12%"
"27-02-2013","360.96","365.61","365.61","359.92","7.03M","-1.66%"
"26-02-2013","367.07","361.64","368.26","361.64","12.17M","1.44%"
"25-02-2013","361.86","355.94","362.38","355.64","10.46M","2.72%"
"22-02-2013","352.28","347.09","354.08","346.89","8.70M","1.17%"
"21-02-2013","348.22","347.45","349.72","346.41","5.56M","-0.41%"
"20-02-2013","349.67","350.39","351.27","348.31","5.55M","-0.03%"
"19-02-2013","349.79","344.79","350.36","343.17","4.64M","1.45%"
"18-02-2013","344.79","345.15","345.61","342.67","2.75M","-0.30%"
"15-02-2013","345.84","346.01","348.31","344.32","5.19M","-0.86%"
"14-02-2013","348.84","346.56","350.73","346.55","6.89M","0.83%"
"13-02-2013","345.96","341.92","346.90","340.43","6.32M","1.25%"
"12-02-2013","341.70","343.53","344.04","340.03","4.44M","-1.32%"
"11-02-2013","346.27","347.41","349.11","345.38","7.39M","0.09%"
"08-02-2013","345.95","345.16","349.33","343.81","5.48M","0.00%"
"07-02-2013","345.95","345.52","347.13","344.78","10.70M","0.49%"
"06-02-2013","344.28","344.19","345.77","341.78","9.10M","0.73%"
"05-02-2013","341.79","342.70","345.07","340.50","6.17M","-0.42%"
"04-02-2013","343.24","344.90","346.01","340.43","7.50M","-0.12%"
"01-02-2013","343.65","346.15","347.49","341.30","7.90M","-0.66%"
"31-01-2013","345.95","346.26","348.14","343.53","17.48M","-0.04%"
"30-01-2013","346.10","347.84","347.99","344.84","6.81M","-0.30%"
"29-01-2013","347.13","348.00","350.36","345.83","6.20M","-0.42%"
"28-01-2013","348.58","348.74","350.68","347.38","6.72M","-0.14%"
"25-01-2013","349.07","348.49","350.73","346.16","8.44M","0.59%"
"24-01-2013","347.03","348.49","350.73","346.11","11.21M","0.31%"
"23-01-2013","345.96","344.90","347.01","344.90","7.46M","0.22%"
"22-01-2013","345.21","346.46","347.09","344.40","5.11M","-0.46%"
"21-01-2013","346.80","342.67","348.57","342.67","5.90M","0.30%"
"18-01-2013","345.77","347.87","348.49","344.46","7.29M","-0.35%"
"17-01-2013","347.00","346.26","348.08","344.67","11.77M","1.10%"
"16-01-2013","343.22","344.90","345.87","341.74","11.66M","-0.70%"
"15-01-2013","345.65","348.00","348.43","344.09","20.38M","-0.69%"
"14-01-2013","348.06","342.27","351.84","341.33","50.92M","3.48%"
"11-01-2013","336.35","312.65","337.58","312.65","92.85M","16.78%"
"10-01-2013","288.01","289.09","290.53","286.39","10.90M","-0.37%"
"09-01-2013","289.09","290.23","292.91","288.13","6.15M","-0.55%"
"08-01-2013","290.70","293.31","293.67","288.16","12.87M","-1.30%"
"07-01-2013","294.52","291.58","295.15","289.65","8.76M","1.07%"
"04-01-2013","291.39","291.25","292.06","289.21","8.45M","0.50%"
"03-01-2013","289.95","287.11","291.30","286.61","10.60M","1.24%"
"02-01-2013","286.39","287.25","288.72","285.68","4.35M","0.02%"
"01-01-2013","286.34","288.67","288.95","285.93","2.96M","-0.42%"
"31-12-2012","287.56","287.11","288.23","285.70","3.45M","-0.19%"
"28-12-2012","288.12","285.51","288.41","283.81","7.06M","1.55%"
"27-12-2012","283.73","288.69","288.84","282.35","8.11M","-1.19%"
"26-12-2012","287.14","288.10","289.08","285.78","3.26M","-0.30%"
"24-12-2012","288.01","287.86","288.77","286.86","4.32M","1.11%"
"21-12-2012","284.85","285.12","287.89","283.61","6.92M","-0.12%"
"20-12-2012","285.20","286.00","286.49","282.52","8.44M","0.15%"
"19-12-2012","284.77","282.02","285.23","281.53","9.99M","1.11%"
"18-12-2012","281.65","280.28","282.05","278.42","8.29M","0.21%"
"17-12-2012","281.06","281.15","284.23","279.91","10.96M","-0.55%"
"14-12-2012","282.62","281.90","284.63","281.03","8.51M","-0.20%"
"13-12-2012","283.20","285.86","286.94","281.82","9.97M","-0.62%"
"12-12-2012","284.97","286.49","288.20","283.54","15.36M","0.16%"
"11-12-2012","284.51","287.23","289.72","283.12","11.38M","-0.84%"
"10-12-2012","286.93","287.84","290.70","285.12","6.83M","-0.33%"
"07-12-2012","287.87","287.85","291.26","286.62","9.49M","-0.73%"
"06-12-2012","289.99","296.90","296.90","286.97","11.01M","-1.86%"
"05-12-2012","295.48","301.24","301.37","294.86","14.00M","-2.25%"
"04-12-2012","302.29","301.24","303.48","299.51","4.51M","-0.07%"
"03-12-2012","302.50","302.24","304.22","300.67","5.20M","0.09%"
"30-11-2012","302.22","302.81","307.13","300.75","7.05M","-0.34%"
"29-11-2012","303.26","303.85","304.99","300.93","10.37M","-1.03%"
"27-11-2012","306.41","300.38","307.57","300.36","5.72M","2.20%"
"26-11-2012","299.80","296.50","300.25","296.50","3.79M","1.68%"
"23-11-2012","294.86","295.41","297.52","292.32","3.48M","-0.21%"
"22-11-2012","295.49","291.20","296.65","289.59","5.83M","1.39%"
"21-11-2012","291.43","288.93","293.17","287.90","6.99M","1.08%"
"20-11-2012","288.31","294.81","294.81","286.83","5.44M","-1.44%"
"19-11-2012","292.51","290.70","295.32","289.79","4.04M","0.65%"
"16-11-2012","290.62","284.13","296.03","284.13","13.69M","2.05%"
"15-11-2012","284.79","289.60","289.83","282.62","9.13M","-1.79%"
"13-11-2012","289.99","291.94","292.69","289.34","563.26K","-0.88%"
"12-11-2012","292.56","292.07","293.80","289.41","3.70M","0.44%"
"09-11-2012","291.28","293.31","293.31","290.83","5.94M","-1.12%"
"08-11-2012","294.58","294.17","295.73","293.31","5.23M","-1.21%"
"07-11-2012","298.19","295.41","299.38","294.55","4.70M","0.95%"
"06-11-2012","295.37","295.66","298.45","294.08","6.82M","0.14%"
"05-11-2012","294.97","295.55","296.48","293.62","4.96M","-0.41%"
"02-11-2012","296.17","294.05","298.22","293.81","7.05M","0.99%"
"01-11-2012","293.26","292.93","293.93","290.34","7.01M","0.07%"
"31-10-2012","293.06","291.45","294.48","290.89","6.52M","0.20%"
"30-10-2012","292.48","288.47","293.31","288.47","5.73M","0.98%"
"29-10-2012","289.65","287.85","290.08","286.15","4.74M","0.25%"
"26-10-2012","288.92","289.55","290.80","287.86","3.42M","-0.64%"
"25-10-2012","290.79","290.58","292.33","288.98","11.26M","-0.36%"
"23-10-2012","291.83","292.93","295.66","291.45","4.74M","-1.36%"
"22-10-2012","295.85","293.71","297.40","293.71","4.57M","0.09%"
"19-10-2012","295.58","293.43","297.27","293.43","10.94M","0.24%"
"18-10-2012","294.87","293.18","297.27","290.84","10.19M","0.32%"
"17-10-2012","293.94","294.68","295.04","292.34","5.71M","0.61%"
"16-10-2012","292.15","295.15","296.28","291.07","7.28M","-0.42%"
"15-10-2012","293.38","295.87","299.14","291.79","14.79M","-1.24%"
"12-10-2012","297.07","291.45","303.58","286.61","56.70M","-5.44%"
"11-10-2012","314.17","309.55","319.98","307.72","14.97M","1.16%"
"10-10-2012","310.56","310.93","313.54","308.76","5.93M","-1.27%"
"09-10-2012","314.54","310.67","316.25","308.06","9.08M","1.93%"
"08-10-2012","308.59","313.12","315.37","305.09","8.08M","-1.53%"
"05-10-2012","313.38","320.59","320.59","255.55","11.63M","-1.89%"
"04-10-2012","319.43","319.36","321.82","317.12","7.16M","-0.10%"
"03-10-2012","319.75","323.10","324.83","317.55","7.82M","-1.21%"
"01-10-2012","323.65","316.41","324.96","316.13","8.83M","2.95%"
"28-09-2012","314.38","317.61","319.96","313.30","9.69M","-0.57%"
"27-09-2012","316.17","321.52","321.58","314.36","13.82M","-1.54%"
"26-09-2012","321.12","319.72","322.45","318.38","8.49M","-0.34%"
"25-09-2012","322.21","321.21","323.81","320.97","8.85M","-0.08%"
"24-09-2012","322.47","322.45","323.68","319.37","8.85M","0.26%"
"21-09-2012","321.62","324.35","328.65","320.42","12.29M","-0.91%"
"20-09-2012","324.58","317.07","328.03","317.07","11.63M","0.63%"
"18-09-2012","322.55","319.97","324.81","319.72","7.18M","1.41%"
"17-09-2012","318.05","328.53","328.53","315.88","9.86M","-2.57%"
"14-09-2012","326.43","320.96","327.99","320.73","10.63M","3.01%"
"13-09-2012","316.88","314.86","318.35","312.28","5.25M","0.61%"
"12-09-2012","314.97","313.89","316.24","312.67","5.08M","0.40%"
"11-09-2012","313.71","310.05","314.51","306.90","5.44M","0.68%"
"10-09-2012","311.58","309.55","313.40","307.41","7.34M","0.66%"
"08-09-2012","309.55","307.22","310.04","307.22","632.63K","0.35%"
"07-09-2012","308.47","304.47","309.30","303.98","6.08M","2.69%"
"06-09-2012","300.38","291.51","301.11","291.51","7.62M","3.53%"
"05-09-2012","290.14","291.07","292.31","289.24","4.01M","-0.91%"
"04-09-2012","292.79","292.73","294.17","290.71","2.33M","-0.18%"
"03-09-2012","293.32","293.43","297.51","292.44","4.32M","0.15%"
"31-08-2012","292.89","295.91","295.91","292.03","5.81M","-1.30%"
"30-08-2012","296.74","295.64","298.41","293.93","11.18M","0.18%"
"29-08-2012","296.20","300.38","300.38","295.47","5.62M","-1.36%"
"28-08-2012","300.27","297.27","304.03","297.27","5.67M","0.38%"
"27-08-2012","299.12","301.39","303.41","298.34","7.89M","-1.35%"
"24-08-2012","303.20","303.60","304.88","301.86","6.72M","-1.31%"
"23-08-2012","307.22","301.99","307.94","300.65","14.72M","1.79%"
"22-08-2012","301.81","298.01","302.61","296.92","5.15M","1.02%"
"21-08-2012","298.76","293.31","302.48","293.31","12.21M","2.46%"
"17-08-2012","291.58","288.22","292.07","287.27","8.49M","1.54%"
"16-08-2012","287.16","288.74","288.74","285.38","3.73M","-0.60%"
"14-08-2012","288.88","286.89","289.59","283.92","4.04M","0.40%"
"13-08-2012","287.74","285.41","289.09","285.26","4.01M","0.31%"
"10-08-2012","286.86","282.52","287.85","280.78","5.64M","1.36%"
"09-08-2012","283.02","284.04","286.67","282.14","6.93M","-0.07%"
"08-08-2012","283.21","280.53","284.62","280.28","8.04M","1.35%"
"07-08-2012","279.45","276.81","281.45","275.58","5.47M","1.64%"
"06-08-2012","274.93","275.60","277.17","273.76","3.25M","0.38%"
"03-08-2012","273.90","272.38","274.99","271.00","3.10M","0.12%"
"02-08-2012","273.56","275.08","276.17","272.22","2.42M","-0.57%"
"01-08-2012","275.14","274.70","276.61","272.94","3.05M","-0.38%"
"31-07-2012","276.19","274.70","277.31","270.98","6.91M","0.78%"
"30-07-2012","274.05","267.88","274.70","267.58","7.17M","2.84%"
"27-07-2012","266.47","268.13","268.38","261.59","9.86M","1.17%"
"26-07-2012","263.39","268.75","268.75","260.60","11.98M","-2.06%"
"25-07-2012","268.94","269.62","270.36","266.64","7.04M","0.00%"
"24-07-2012","268.95","271.66","274.33","268.51","7.15M","-0.94%"
"23-07-2012","271.49","272.84","274.07","270.68","3.89M","-1.34%"
"20-07-2012","275.17","278.41","278.41","273.50","5.15M","-1.18%"
"19-07-2012","278.45","272.84","279.04","272.01","10.91M","3.04%"
"18-07-2012","270.23","269.28","271.47","268.25","7.87M","0.35%"
"17-07-2012","269.28","270.97","272.59","268.17","13.50M","0.00%"
"16-07-2012","269.28","276.56","277.98","268.29","18.44M","-2.63%"
"13-07-2012","276.54","275.08","280.14","275.08","26.76M","-1.53%"
"12-07-2012","280.83","279.04","282.76","275.20","54.27M","-8.36%"
"11-07-2012","306.45","303.85","310.35","303.23","16.95M","0.47%"
"10-07-2012","305.01","303.10","305.50","302.78","7.05M","0.88%"
"09-07-2012","302.35","300.26","306.19","297.89","7.31M","-0.27%"
"06-07-2012","303.18","307.07","308.19","302.61","4.89M","-1.44%"
